Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Repeat Customers,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Profit Margin,Country,Region,State or Province,City,Postal Code,Order Date,Order Month,Order Year,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Return Status,month year
18901,Medium,$0.01,$8.12,$2.83,1808,One-Time Customer,Joyce Knox,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,-0.459837545,United States,East,West Virginia,Parkersburg,26101,42080,March,2015,42081,-$40.76,10,$88.64,89251,#REF!,March-2015
22145,Critical,$0.04,$120.97,$7.11,2030,Repeat Customer,Lindsay O'Connell,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,0.36,0.69,United States,Central,Texas,Greenville,75401,42080,March,2015,42080,"$1,320.55",16,"$1,913.84",91059,#REF!,March-2015
22146,Critical,$0.00,$195.99,$4.20,2030,Repeat Customer,Lindsay O'Connell,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,688,0.6,0.588942172,United States,Central,Texas,Greenville,75401,42080,March,2015,42082,"$1,585.50",16,"$2,692.12",91059,#REF!,March-2015
22438,Low,$0.10,$10.98,$3.99,2647,Repeat Customer,Teresa Bishop,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Staples Surge Protector 6 outlet,0.58,-0.402796399,United States,West,California,Bakersfield,93309,42080,March,2015,42087,-$21.03,5,$52.21,91386,#REF!,March-2015
22439,Low,$0.01,$39.98,$9.20,2647,Repeat Customer,Teresa Bishop,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,0.69,United States,West,California,Bakersfield,93309,42080,March,2015,42082,$117.52,4,$170.32,91386,#REF!,March-2015
23836,Not Specified,$0.03,$5.40,$7.78,3001,One-Time Customer,Anthony Foley,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,-2.015304997,United States,Central,Michigan,Port Huron,48060,42080,March,2015,42082,-$237.54,21,$117.87,87043,#REF!,March-2015
20668,Not Specified,$0.05,$2.88,$0.50,485,One-Time Customer,Edward Leonard,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 49,0.36,0.69,United States,West,California,Fresno,93727,42081,March,2015,42083,$6.05,3,$8.77,91062,#REF!,March-2015
20531,Medium,$0.00,$43.98,$8.99,1015,One-Time Customer,Beverly Cameron,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,0.58,1.27473029,United States,South,North Carolina,Apex,27502,42081,March,2015,42081,$829.47,14,$650.70,88390,#REF!,March-2015
19358,High,$0.08,$355.98,$58.92,1197,One-Time Customer,Grace McNeill Hunt,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,0.64,0.076857595,United States,East,Massachusetts,Sudbury,1776,42081,March,2015,42083,$103.83,4,"$1,350.94",87583,#REF!,March-2015
23237,High,$0.01,$26.17,$1.39,1894,Repeat Customer,Maureen Herbert Hood,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Quality Park Security Envelopes,0.38,0.69,United States,Central,Wisconsin,Appleton,54915,42081,March,2015,42082,$237.04,13,$343.54,91263,#REF!,March-2015
22488,Medium,$0.01,$78.65,$13.99,1967,One-Time Customer,Carolyn Hoffman,Express Air,Small Business,Office Supplies,Appliances,Medium Box,Honeywell Quietcare HEPA Air Cleaner,0.52,0.69,United States,Central,Iowa,Clinton,52732,42081,March,2015,42082,$442.37,8,$641.11,89456,#REF!,March-2015
20654,Medium,$0.03,$55.98,$4.86,2030,Repeat Customer,Lindsay O'Connell,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1908,0.36,0.69,United States,Central,Texas,Greenville,75401,42081,March,2015,42083,$526.04,13,$762.38,91060,#REF!,March-2015
24091,Critical,$0.10,$5.98,$5.14,2127,One-Time Customer,Joyce Kern,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1974,0.36,-1.458910162,United States,Central,Michigan,Sterling Heights,48310,42081,March,2015,42083,-$49.53,6,$33.95,88418,#REF!,March-2015
21323,Medium,$0.01,$220.98,$64.66,2745,One-Time Customer,Arnold Gay,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",0.62,0.404860503,United States,West,Arizona,Chandler,85224,42081,March,2015,42082,"$1,049.03",11,"$2,591.09",86184,#REF!,March-2015
3323,Medium,$0.01,$220.98,$64.66,2747,Repeat Customer,Brian Grady,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",0.62,0.101215126,United States,East,New York,New York City,10115,42081,March,2015,42082,"$1,049.03",44,"$10,364.36",23751,#REF!,March-2015
20127,Critical,$0.01,$20.99,$4.81,3191,Repeat Customer,Jenny Hawkins,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,-0.097089862,United States,Central,Wisconsin,Stevens Point,54481,42081,March,2015,42081,-$9.11,5,$93.81,86447,#REF!,March-2015
21281,Critical,$0.06,$5.34,$5.63,383,Repeat Customer,Renee Alston,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",0.39,-2.142897801,United States,East,Pennsylvania,Drexel Hill,19026,42082,March,2015,42082,-$82.82,7,$38.65,88928,#REF!,March-2015
21282,Critical,$0.07,$65.99,$5.26,383,Repeat Customer,Renee Alston,Express Air,Corporate,Technology,Telephones and Communication,Small Box,8860,0.56,0.382668048,United States,East,Pennsylvania,Drexel Hill,19026,42082,March,2015,42084,$107.08,5,$279.83,88928,#REF!,March-2015
18659,Critical,$0.08,$30.73,$4.00,770,One-Time Customer,Geraldine Puckett,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,-0.104977523,United States,West,Oregon,Tualatin,97062,42082,March,2015,42082,-$45.07,14,$429.33,88667,#REF!,March-2015
18660,Critical,$0.05,$14.56,$3.50,771,Repeat Customer,Deborah Paul,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,0.58,-0.190998657,United States,West,Oregon,West Linn,97068,42082,March,2015,42084,-$8.53,3,$44.66,88667,#REF!,March-2015
18661,Critical,$0.00,$299.99,$11.64,771,Repeat Customer,Deborah Paul,Regular Air,Small Business,Technology,Copiers and Fax,Large Box,Brother DCP1000 Digital 3 in 1 Multifunction Machine,0.5,0.176517794,United States,West,Oregon,West Linn,97068,42082,March,2015,42084,$285.95,5,"$1,619.95",88667,#REF!,March-2015
19141,Not Specified,$0.06,$6.48,$5.14,1852,One-Time Customer,Joy Kaplan McNeill,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 23,0.37,-0.416300849,United States,West,California,Carlsbad,92008,42082,March,2015,42084,-$28.45,10,$68.34,86847,#REF!,March-2015
19142,Not Specified,$0.02,$30.73,$4.00,1854,One-Time Customer,Erika Morgan,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,0.13936655,United States,East,Connecticut,Seymour,6478,42082,March,2015,42085,$72.78,16,$522.22,86847,#REF!,March-2015
24899,High,$0.10,$24.92,$12.98,2502,Repeat Customer,Toni Owens Poe,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Therm-A-Bind Covers,0.39,-0.646935894,United States,Central,Indiana,Munster,46321,42082,March,2015,42082,-$45.82,3,$70.82,91310,#REF!,March-2015
24901,High,$0.00,$12.28,$6.35,2502,Repeat Customer,Toni Owens Poe,Express Air,Home Office,Office Supplies,Paper,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,0.38,0.338677576,United States,Central,Indiana,Munster,46321,42082,March,2015,42083,$30.63,7,$90.44,91310,#REF!,March-2015
26296,High,$0.03,$40.97,$8.99,2621,One-Time Customer,Robyn Hayes,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,0.59,-0.854444552,United States,South,Tennessee,Brentwood,37027,42082,March,2015,42083,-$177.06,5,$207.22,88016,#REF!,March-2015
21041,Not Specified,$0.05,$4.98,$0.49,2639,One-Time Customer,Marianne Connor,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,0.270422535,United States,West,New Mexico,Roswell,88201,42082,March,2015,42082,$3.84,3,$14.20,90952,#REF!,March-2015
18416,High,$0.00,$21.98,$2.87,2840,Repeat Customer,Bob Berg,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,0.55,0.058595117,United States,South,Florida,North Miami,33161,42082,March,2015,42083,$21.10,16,$360.03,87884,#REF!,March-2015
2314,High,$0.07,$28.99,$8.59,2882,Repeat Customer,Andrew Gonzalez,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0.56,-0.017147459,United States,South,North Carolina,Charlotte,28206,42082,March,2015,42082,-$16.06,39,$936.80,16676,#REF!,March-2015
20314,High,$0.07,$28.99,$8.59,2884,Repeat Customer,Stuart C Robinson,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0.56,-0.050281004,United States,East,Ohio,North Ridgeville,44039,42082,March,2015,42082,-$12.08,10,$240.21,87631,#REF!,March-2015
25605,High,$0.04,$39.48,$1.99,3222,Repeat Customer,Diane Lu,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,-4.622731214,United States,South,Florida,Tallahassee,32303,42082,March,2015,42082,"-$1,535.49",8,$332.16,90814,#REF!,March-2015
25606,High,$0.00,$8.12,$2.83,3222,Repeat Customer,Diane Lu,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,-1.079257553,United States,South,Florida,Tallahassee,32303,42082,March,2015,42083,-$159.32,17,$147.62,90814,#REF!,March-2015
18853,Medium,$0.04,"$1,637.53",$24.49,314,One-Time Customer,Ruby Gibbons,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,High Speed Automatic Electric Letter Opener,0.81,-0.548678803,United States,Central,Illinois,Forest Park,60130,42083,March,2015,42085,"-$1,759.58",2,"$3,206.94",89166,#REF!,March-2015
18852,Medium,$0.01,$19.98,$4.00,315,One-Time Customer,Benjamin Kaufman,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,-1.676648097,United States,East,Massachusetts,Belchertown,1007,42083,March,2015,42083,-$72.23,2,$43.08,89166,#REF!,March-2015
19539,Low,$0.06,$160.98,$35.02,637,One-Time Customer,Christopher Bryant,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,0.72,-0.186427058,United States,West,California,Santa Clara,95051,42083,March,2015,42087,-$229.68,8,"$1,232.01",87953,#REF!,March-2015
1539,Low,$0.06,$160.98,$35.02,640,Repeat Customer,Neal Wolfe,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,0.72,-0.049713748,United States,West,Washington,Seattle,98119,42083,March,2015,42087,-$229.68,30,"$4,620.05",11077,#REF!,March-2015
24882,Medium,$0.09,$2.89,$0.50,669,Repeat Customer,Amy Shea,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 498,0.38,0.69,United States,Central,Iowa,Ottumwa,52501,42083,March,2015,42085,$40.48,22,$58.67,88475,#REF!,March-2015
24883,Medium,$0.02,$48.91,$5.81,669,Repeat Customer,Amy Shea,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1891,0.38,0.325153374,United States,Central,Iowa,Ottumwa,52501,42083,March,2015,42084,$32.86,2,$101.06,88475,#REF!,March-2015
18150,Medium,$0.07,$13.73,$6.85,1679,One-Time Customer,Jeanne Nguyen,Regular Air,Consumer,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,-0.082128398,United States,East,Ohio,Fairborn,45324,42083,March,2015,42084,-$22.72,21,$276.64,86646,#REF!,March-2015
18361,Medium,$0.06,$2.61,$0.50,2794,Repeat Customer,Connie Bunn,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 479,0.39,0.69,United States,Central,Iowa,Marshalltown,50158,42083,March,2015,42085,$3.59,2,$5.21,87554,#REF!,March-2015
18087,Critical,$0.04,$3.08,$0.99,3105,Repeat Customer,Lawrence Hester,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,0.229961673,United States,South,Kentucky,Murray,42071,42083,March,2015,42084,$13.80,19,$60.01,86327,#REF!,March-2015
18088,Critical,$0.02,$6.48,$5.90,3105,Repeat Customer,Lawrence Hester,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1976,0.37,0.048274346,United States,South,Kentucky,Murray,42071,42083,March,2015,42084,$4.39,13,$90.98,86327,#REF!,March-2015
18089,Critical,$0.04,$125.99,$4.20,3105,Repeat Customer,Lawrence Hester,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,V3682,0.59,-0.185921146,United States,South,Kentucky,Murray,42071,42083,March,2015,42085,-$236.25,12,"$1,270.70",86327,#REF!,March-2015
87,Critical,$0.04,$3.08,$0.99,3106,Repeat Customer,Alexander O'Brien,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,0.152066534,United States,Central,Texas,Houston,77041,42083,March,2015,42084,$36.02,75,$236.87,548,#REF!,March-2015
88,Critical,$0.02,$6.48,$5.90,3106,Repeat Customer,Alexander O'Brien,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1976,0.37,-0.136529077,United States,Central,Texas,Houston,77041,42083,March,2015,42084,-$50.64,53,$370.91,548,#REF!,March-2015
89,Critical,$0.04,$125.99,$4.20,3106,Repeat Customer,Alexander O'Brien,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,V3682,0.59,0.102571269,United States,Central,Texas,Houston,77041,42083,March,2015,42085,$510.49,47,"$4,976.92",548,#REF!,March-2015
23359,Not Specified,$0.02,$9.11,$2.15,3360,One-Time Customer,Daniel Huff,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,0.672634271,United States,Central,Wisconsin,West Allis,53214,42083,March,2015,42085,$18.41,3,$27.37,91435,#REF!,March-2015
23360,Not Specified,$0.06,$12.64,$4.98,3361,Repeat Customer,Oscar Kenney,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,Nu-Dell Executive Frame,0.48,0.668602282,United States,Central,Wisconsin,West Bend,53095,42083,March,2015,42085,$65.63,8,$98.16,91435,#REF!,March-2015
18842,Medium,$0.09,$2.88,$0.99,247,Repeat Customer,Marshall Brandt Briggs,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 514,0.36,-5.049843369,United States,South,Tennessee,Maryville,37804,42084,March,2015,42086,-$145.08,10,$28.73,89140,#REF!,March-2015
19933,High,$0.09,$6.48,$6.35,691,One-Time Customer,Alicia Curtis,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 200,0.37,-1.778759285,United States,West,Washington,Tacoma,98408,42084,March,2015,42085,-$88.60,8,$49.81,89915,#REF!,March-2015
22190,Medium,$0.00,"$6,783.02",$24.49,1185,Repeat Customer,Lee Xu,Regular Air,Consumer,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,0.000199975,United States,South,Alabama,Madison,35756,42084,March,2015,42085,$4.11,3,"$20,552.55",85938,#REF!,March-2015
21710,High,$0.03,$420.98,$19.99,1471,One-Time Customer,Danielle Daniel,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,0.69,United States,East,Ohio,Westerville,43081,42084,March,2015,42085,"$3,043.03",10,"$4,410.19",87077,#REF!,March-2015
19859,Low,$0.05,$5.74,$5.30,2601,One-Time Customer,Malcolm French,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Kleencut® Forged Steel Scissors,0.55,-1.20775821,United States,East,New Hampshire,Merrimack,3054,42084,March,2015,42089,-$50.75,7,$42.02,87382,#REF!,March-2015
23010,Not Specified,$0.02,$55.94,$6.55,3258,One-Time Customer,Gretchen Best Wilkins,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.68,0.62121259,United States,West,Washington,Lynnwood,98037,42084,March,2015,42086,$401.85,11,$646.88,88824,#REF!,March-2015
19047,Low,$0.02,$13.48,$4.51,3275,Repeat Customer,Tamara Dickinson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,0.271554437,United States,West,Washington,Mount Vernon,98273,42084,March,2015,42086,$34.52,9,$127.12,86233,#REF!,March-2015
23841,High,$0.09,$4.91,$0.50,87,Repeat Customer,Norman Shields,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 493,0.36,0.69,United States,West,California,Vacaville,95687,42085,March,2015,42086,$28.86,9,$41.82,90597,#REF!,March-2015
23842,High,$0.01,$296.18,$54.12,87,Repeat Customer,Norman Shields,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,0.060325762,United States,West,California,Vacaville,95687,42085,March,2015,42088,$173.48,9,"$2,875.72",90597,#REF!,March-2015
1128,Low,$0.02,$48.04,$5.09,949,Repeat Customer,Ernest Oh,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1910,0.37,0.423989016,United States,West,California,Los Angeles,90049,42085,March,2015,42089,$373.67,18,$881.32,8257,#REF!,March-2015
19127,Low,$0.05,"$1,500.97",$29.70,950,Repeat Customer,Jane Shah,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,0.57,-1.710719534,United States,Central,Minnesota,Prior Lake,55372,42085,March,2015,42085,"-$2,561.32",1,"$1,497.22",89084,#REF!,March-2015
19128,Low,$0.02,$48.04,$5.09,950,Repeat Customer,Jane Shah,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1910,0.37,0.69,United States,Central,Minnesota,Prior Lake,55372,42085,March,2015,42089,$168.92,5,$244.81,89084,#REF!,March-2015
19129,Low,$0.03,$4.28,$1.60,950,Repeat Customer,Jane Shah,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 320,0.58,-1.362637363,United States,Central,Minnesota,Prior Lake,55372,42085,March,2015,42092,-$6.20,1,$4.55,89084,#REF!,March-2015
25795,Not Specified,$0.01,$145.45,$17.85,959,One-Time Customer,Sally House,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,0.69,United States,Central,Texas,Burleson,76028,42085,March,2015,42086,$837.68,8,"$1,214.03",91581,#REF!,March-2015
24862,Not Specified,$0.03,$12.28,$6.35,1553,One-Time Customer,Tara Powers Underwood,Regular Air,Small Business,Office Supplies,Paper,Small Box,Staples Premium Bright 1-Part Blank Computer Paper,0.38,0.784599566,United States,South,Mississippi,Greenville,38701,42085,March,2015,42087,$68.68,7,$87.53,87484,#REF!,March-2015
23551,Medium,$0.10,$152.48,$4.00,1938,One-Time Customer,Franklin Spencer,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.79,-0.933568626,United States,Central,Kansas,Emporia,66801,42085,March,2015,42086,-$521.09,4,$558.17,88870,#REF!,March-2015
23550,Medium,$0.08,$6.84,$8.37,1940,Repeat Customer,Eileen McDonald,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.58,-3.514898689,United States,West,Utah,Draper,84020,42085,March,2015,42087,-$29.49,1,$8.39,88870,#REF!,March-2015
18989,High,$0.07,$39.48,$1.99,2014,Repeat Customer,Cathy Simon,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,0.586500959,United States,Central,Iowa,Council Bluffs,51503,42085,March,2015,42087,$88.72,4,$151.27,88367,#REF!,March-2015
18990,High,$0.00,$4.91,$0.50,2014,Repeat Customer,Cathy Simon,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,0.69,United States,Central,Iowa,Council Bluffs,51503,42085,March,2015,42087,$7.25,2,$10.51,88367,#REF!,March-2015
19840,Not Specified,$0.03,$160.98,$30.00,2561,Repeat Customer,Laurie Moon,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,0.69,United States,East,New York,Ossining,10562,42085,March,2015,42088,"$1,261.47",11,"$1,828.22",86465,#REF!,March-2015
26034,Medium,$0.09,$4.55,$1.49,1368,One-Time Customer,Patsy Harmon,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,0.663968566,United States,Central,Texas,Lufkin,75901,42086,March,2015,42088,$16.90,6,$25.45,90514,#REF!,March-2015
26035,Medium,$0.07,$9.78,$5.76,1369,One-Time Customer,Joe D Dean,Express Air,Consumer,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.35,0.181900289,United States,Central,Texas,Mansfield,76063,42086,March,2015,42088,$20.14,11,$110.72,90514,#REF!,March-2015
24887,Critical,$0.06,$40.99,$17.48,1976,Repeat Customer,Sherri F Vogel,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1893,0.36,0.366155056,United States,Central,Michigan,East Lansing,48823,42086,March,2015,42088,$214.23,14,$585.08,89041,#REF!,March-2015
24954,Not Specified,$0.04,$60.97,$4.50,2395,One-Time Customer,Beverly Roberts,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,0.087827404,United States,South,Georgia,Savannah,31401,42086,March,2015,42087,$79.42,15,$904.31,86952,#REF!,March-2015
4788,High,$0.05,$4.84,$0.71,2618,Repeat Customer,Amy Hamrick Melvin,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,0.282135603,United States,East,New York,New York City,10004,42086,March,2015,42086,$29.17,20,$103.39,34017,#REF!,March-2015
4789,High,$0.01,$14.98,$7.69,2618,Repeat Customer,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,-0.112473874,United States,East,New York,New York City,10004,42086,March,2015,42088,-$48.97,28,$435.39,34017,#REF!,March-2015
7452,Critical,$0.10,$20.27,$3.99,2618,Repeat Customer,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,0.079931908,United States,East,New York,New York City,10004,42086,March,2015,42087,$84.05,53,"$1,051.52",53153,#REF!,March-2015
22788,High,$0.05,$4.84,$0.71,2619,Repeat Customer,Brandon E Shepherd,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,0.69,United States,Central,South Dakota,Sioux Falls,57103,42086,March,2015,42086,$17.84,5,$25.85,88014,#REF!,March-2015
25452,Critical,$0.10,$20.27,$3.99,2620,One-Time Customer,Phyllis Little,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Mighty 8 Compact Surge Protector,0.57,1.479598325,United States,South,Tennessee,Bartlett,38134,42086,March,2015,42087,$381.62,13,$257.92,88017,#REF!,March-2015
25709,Low,$0.06,$20.99,$0.99,2958,One-Time Customer,Ellen Sparks,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,0.69,United States,Central,Wisconsin,Neenah,54956,42086,March,2015,42091,$224.96,18,$326.03,90265,#REF!,March-2015
24161,Not Specified,$0.05,$11.97,$5.81,3381,Repeat Customer,Christopher Norton Patterson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,13.79135915,United States,South,Georgia,Macon,31204,42086,March,2015,42088,$349.06,2,$25.31,88836,#REF!,March-2015
22196,Critical,$0.06,$17.98,$4.00,618,Repeat Customer,Robert Cowan,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,-1.115186983,United States,West,Colorado,Pueblo West,81007,42087,March,2015,42088,-$78.13,4,$70.06,88197,#REF!,March-2015
8200,Medium,$0.09,$138.75,$52.42,1060,Repeat Customer,Gene Gilliam,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Balt Split Level Computer Training Table,0.74,-0.176427542,United States,South,Georgia,Atlanta,30318,42087,March,2015,42088,-$445.97,23,"$2,527.79",58628,#REF!,March-2015
26200,Medium,$0.09,$138.75,$52.42,1062,Repeat Customer,Willie Robinson,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Balt Split Level Computer Training Table,0.74,-0.508503116,United States,East,New York,Coram,11727,42087,March,2015,42088,-$335.32,6,$659.42,91354,#REF!,March-2015
23926,Medium,$0.06,$3.95,$2.00,1254,Repeat Customer,Anne Bland,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,0.53,-0.492370295,United States,Central,Texas,Channelview,77530,42087,March,2015,42088,-$9.68,5,$19.66,89984,#REF!,March-2015
25690,High,$0.00,$48.91,$35.00,1689,One-Time Customer,Larry Church,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,-1.220653082,United States,Central,Indiana,Highland,46322,42087,March,2015,42088,-$628.38,10,$514.79,91077,#REF!,March-2015
18652,Medium,$0.07,$70.98,$30.00,2256,Repeat Customer,Lloyd Levin,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Turbo Task Chair,0.73,-0.162326079,United States,South,North Carolina,New Bern,28560,42087,March,2015,42089,-$222.95,20,"$1,373.47",87964,#REF!,March-2015
23313,Low,$0.08,$9.48,$7.29,2308,Repeat Customer,Laurence Cummings,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.45,-2.492581602,United States,South,Florida,Lehigh Acres,33971,42087,March,2015,42089,-$50.40,2,$20.22,90557,#REF!,March-2015
23314,Low,$0.03,$193.17,$19.99,2308,Repeat Customer,Laurence Cummings,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Staxonsteel® Drawer Files,0.71,-0.225152198,United States,South,Florida,Lehigh Acres,33971,42087,March,2015,42091,-$348.75,8,"$1,548.97",90557,#REF!,March-2015
